id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability,Location
8435,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - SBD0042,Janrath AC Seater 2+2,17:00,06h 30m,23:30,3.3,558,30,Uttar Pradesh
8436,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - ALM0396,Shatabdi AC Seater 2+2,17:01,06h 29m,23:30,3.3,567,37,Uttar Pradesh
8437,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - HMR0030,Ordinary Non AC Seater 2+3,17:01,04h 59m,22:00,3.3,447,52,Uttar Pradesh
8438,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - HMR0032,Ordinary Non AC Seater 2+3,17:11,07h 39m,00:50,3.3,447,52,Uttar Pradesh
8439,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0062,Pink Express AC Seater 2+2,17:30,05h 45m,23:15,3.3,523,41,Uttar Pradesh
8440,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - HMR0036,Ordinary Non AC Seater 2+3,17:38,07h 37m,01:15,3.3,448,52,Uttar Pradesh
8441,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - CBG0221,Janrath AC Seater 2+2,18:00,06h 30m,00:30,3.3,567,36,Uttar Pradesh
8442,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - STD0588,Janrath AC Seater 2+2,18:00,06h 55m,00:55,3.3,523,36,Uttar Pradesh
8443,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - ALM0154,Shatabdi AC Seater 2+2,18:31,06h 31m,01:02,3.3,567,37,Uttar Pradesh
8444,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - CBG0217,Janrath AC Seater 2+2,19:45,06h 45m,02:30,3.3,567,36,Uttar Pradesh
8445,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - CBG0120,Janrath AC Seater 2+3,20:09,06h 34m,02:43,3.3,521,48,Uttar Pradesh
8446,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - KDN0435,Janrath AC Seater 2+3,20:30,07h 16m,03:46,3.3,512,48,Uttar Pradesh
8447,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0064,Janrath AC Seater 2+3,20:31,05h 43m,02:14,3.3,482,48,Uttar Pradesh
8448,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - GKD0001,Shatabdi AC Seater 2+2,21:00,05h 16m,02:16,3.3,523,41,Uttar Pradesh
8449,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - CBG0122,Janrath AC Seater 2+3,21:15,05h 55m,03:10,3.3,482,48,Uttar Pradesh
8450,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - DOR0015,Janrath AC Seater 2+2,21:15,05h 56m,03:11,3.3,520,36,Uttar Pradesh
8451,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - CBG0195,Janrath AC Seater 2+3,21:16,06h 45m,04:01,3.3,521,48,Uttar Pradesh
8452,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - VKS0417,Janrath AC Seater 2+3,21:40,07h 10m,04:50,3.3,512,48,Uttar Pradesh
8453,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0065,Janrath AC Seater 2+3,22:01,05h 43m,03:44,3.3,482,48,Uttar Pradesh
8454,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - FZG0010,Ordinary Non AC Seater 2+3,22:15,05h 45m,04:00,3.3,456,52,Uttar Pradesh
8455,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0366,Janrath AC Seater 2+2,22:25,05h 35m,04:00,3.3,523,36,Uttar Pradesh
8456,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - CBG0219,Janrath AC Seater 2+2,22:30,06h 00m,04:30,3.3,567,36,Uttar Pradesh
8457,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0067,Janrath AC Seater 2+3,22:36,05h 43m,04:19,4.0,482,48,Uttar Pradesh
8458,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0066,Janrath AC Seater 2+3,23:01,05h 43m,04:44,3.3,482,48,Uttar Pradesh
8459,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0328,Janrath AC Seater 2+3,23:15,05h 45m,05:00,3.3,521,48,Uttar Pradesh
8460,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0131,Janrath AC Seater 2+2,23:30,05h 34m,05:04,3.3,523,36,Uttar Pradesh
8461,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,UPSRTC - AWD0068,Janrath AC Seater 2+3,23:58,05h 45m,05:43,3.3,482,48,Uttar Pradesh
8462,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,RSRTC - 177797,A/C Seater / Sleeper (2+1),13:30,06h 30m,20:00,4.8,638,18,Uttar Pradesh
8463,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:00,06h 35m,00:35,4.1,2359,15,Uttar Pradesh
8464,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:00,05h 30m,21:30,4.5,665,7,Uttar Pradesh
8465,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Anshi Raj Shree Travels,A/C Seater / Sleeper (2+1),18:00,05h 00m,23:00,3.1,1519,22,Uttar Pradesh
8466,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),15:00,06h 20m,21:20,3.7,1519,21,Uttar Pradesh
8467,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),16:00,07h 25m,23:25,3.4,571,31,Uttar Pradesh
8468,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),16:30,07h 10m,23:40,3.7,1899,24,Uttar Pradesh
8469,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),16:00,06h 00m,22:00,2.8,1709,13,Uttar Pradesh
8470,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),21:01,05h 30m,02:31,1.9,849,19,Uttar Pradesh
8471,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),15:00,06h 30m,21:30,4.4,1469,43,Uttar Pradesh
8472,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,OurBus India Limited,VE A/C Sleeper (2+1),18:00,06h 45m,00:45,4.3,2250,13,Uttar Pradesh
8473,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),16:45,06h 15m,23:00,4.3,1899,6,Uttar Pradesh
8474,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:00,05h 30m,01:30,4.3,1599,23,Uttar Pradesh
8475,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),15:45,06h 30m,22:15,4.3,1899,10,Uttar Pradesh
8476,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),15:30,06h 30m,22:00,4.2,1449,16,Uttar Pradesh
8477,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Fouji travels,A/C Seater / Sleeper (2+1),17:30,06h 50m,00:20,4.2,1645,36,Uttar Pradesh
8478,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Fouji travels,A/C Seater / Sleeper (2+1),16:50,06h 50m,23:40,4.2,1645,39,Uttar Pradesh
8479,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),16:15,06h 35m,22:50,4.1,1819,12,Uttar Pradesh
8480,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),17:15,06h 40m,23:55,4.1,1899,28,Uttar Pradesh
8481,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),18:00,06h 34m,00:34,4.1,1899,35,Uttar Pradesh
8482,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),19:55,05h 24m,01:19,4.0,1899,32,Uttar Pradesh
8483,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,KARNI KRIPA TOURS & TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),17:15,05h 45m,23:00,4.0,1299,27,Uttar Pradesh
8484,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,KARNI KRIPA TOURS & TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),18:30,05h 25m,23:55,4.0,1299,25,Uttar Pradesh
8485,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,SHRI VASHU BUS SERVICE,A/C Seater / Sleeper (2+1),16:30,06h 15m,22:45,3.9,2399,25,Uttar Pradesh
8486,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,KARNI KRIPA TOURS & TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),16:00,06h 10m,22:10,3.9,1299,22,Uttar Pradesh
8487,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Safar Express,A/C Seater / Sleeper (2+2),20:10,03h 50m,00:00,3.9,1999,24,Uttar Pradesh
8488,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Safar Express,A/C Seater / Sleeper (2+2),18:35,05h 45m,00:20,3.9,1999,32,Uttar Pradesh
8489,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),16:15,05h 45m,22:00,3.9,2200,28,Uttar Pradesh
8490,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gajraj bus service,A/C Seater / Sleeper (2+1),14:35,06h 25m,21:00,4.3,1800,26,Uttar Pradesh
8491,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),15:30,07h 00m,22:30,3.8,2099,26,Uttar Pradesh
8492,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,FlixBus,A/C Sleeper (2+1),19:00,06h 05m,01:05,3.8,490.18,2,Uttar Pradesh
8493,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),15:30,07h 00m,22:30,3.1,2099,24,Uttar Pradesh
8494,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),18:00,06h 30m,00:30,3.4,2099,16,Uttar Pradesh
8495,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),15:10,06h 00m,21:10,0.0,1599,22,Uttar Pradesh
8496,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Shobha Bus Service,A/C Sleeper (2+1),20:00,06h 45m,02:45,0.0,1169,22,Uttar Pradesh
8497,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0054,Ordinary Non AC Seater 2+3,05:30,05h 45m,11:15,3.3,527,52,Uttar Pradesh
8498,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - TAJ0023,Janrath AC Seater 2+2,06:00,05h 50m,11:50,1.7,644,34,Uttar Pradesh
8499,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0010,Rajdhani Non AC Seater 2+3,06:20,06h 00m,12:20,3.3,527,51,Uttar Pradesh
8500,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0056,Ordinary Non AC Seater 2+3,06:21,06h 09m,12:30,3.3,527,52,Uttar Pradesh
8501,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0058,Ordinary Non AC Seater 2+3,06:41,06h 09m,12:50,3.3,527,52,Uttar Pradesh
8502,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AWD0012,Janrath AC Seater 2+2,07:00,06h 13m,13:13,2.4,644,36,Uttar Pradesh
8503,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0060,Ordinary Non AC Seater 2+3,07:25,05h 35m,13:00,3.3,527,52,Uttar Pradesh
8504,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0062,Ordinary Non AC Seater 2+3,07:45,05h 45m,13:30,3.3,527,52,Uttar Pradesh
8505,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - TAJ0002,Janrath AC Seater 2+2,08:05,05h 43m,13:48,3.7,644,36,Uttar Pradesh
8506,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0064,Ordinary Non AC Seater 2+3,08:25,05h 50m,14:15,3.3,527,52,Uttar Pradesh
8507,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - TAJ0003,Janrath AC Seater 2+2,09:01,05h 46m,14:47,3.5,644,34,Uttar Pradesh
8508,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0066,Ordinary Non AC Seater 2+3,09:31,05h 14m,14:45,3.3,527,52,Uttar Pradesh
8509,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - TAJ0005,Pink Express AC Seater 2+2,10:01,05h 50m,15:51,3.2,644,37,Uttar Pradesh
8510,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0069,Ordinary Non AC Seater 2+3,10:30,05h 55m,16:25,3.3,527,52,Uttar Pradesh
8511,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AWD0096,Janrath AC Seater 2+2,12:00,06h 00m,18:00,3.9,644,36,Uttar Pradesh
8512,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - TAJ0007,Janrath AC Seater 2+2,13:00,05h 49m,18:49,2.8,644,36,Uttar Pradesh
8513,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - CBG0010,Pink Express AC Seater 2+2,13:30,06h 00m,19:30,1.4,644,41,Uttar Pradesh
8514,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - MTH0002,Ordinary Non AC Seater 2+3,14:30,06h 30m,21:00,3.3,527,52,Uttar Pradesh
8515,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - TAJ0009,Pink Express AC Seater 2+2,16:30,05h 34m,22:04,2.8,644,41,Uttar Pradesh
8516,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AWD0081,Pink Express AC Seater 2+2,18:00,05h 59m,23:59,2.3,644,41,Uttar Pradesh
8517,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - BRH0355,Ordinary Non AC Seater 2+3,18:15,07h 15m,01:30,3.3,531,52,Uttar Pradesh
8518,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - TAJ0055,Janrath AC Seater 2+2,19:01,05h 52m,00:53,3.3,644,36,Uttar Pradesh
8519,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AWD0010,Janrath AC Seater 2+2,20:00,06h 13m,02:13,3.5,644,36,Uttar Pradesh
8520,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AGF0067,Ordinary Non AC Seater 2+3,20:01,05h 59m,02:00,3.3,527,52,Uttar Pradesh
8521,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - BDV0583,Janrath AC Seater 2+2,20:29,05h 01m,01:30,3.3,644,36,Uttar Pradesh
8522,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - MTH0003,Rajdhani Non AC Seater 2+3,20:30,05h 05m,01:35,3.3,527,51,Uttar Pradesh
8523,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - CBG0014,Pink Express AC Seater 2+2,21:00,06h 00m,03:00,2.0,644,41,Uttar Pradesh
8524,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AWD0024,Pink Express AC Seater 2+2,22:00,06h 13m,04:13,3.6,644,41,Uttar Pradesh
8525,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - AWD0199,Pink Express AC Seater 2+2,22:30,05h 30m,04:00,3.5,644,38,Uttar Pradesh
8526,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - HTR0132,Ordinary Non AC Seater 2+3,23:00,05h 30m,04:30,3.3,527,52,Uttar Pradesh
8527,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,UPSRTC - CBG0137,Ordinary Non AC Seater 2+3,23:30,05h 30m,05:00,3.3,527,52,Uttar Pradesh
8528,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RSRTC - 192993,A/C Seater / Sleeper (2+1),23:30,04h 50m,04:20,3.6,777,11,Uttar Pradesh
8529,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.ltd,VE A/C Seater (2+2),17:00,04h 30m,21:30,4.1,1399,27,Uttar Pradesh
8530,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,BT Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:20,03h 50m,19:10,4.5,1394,26,Uttar Pradesh
8531,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:15,04h 30m,03:45,4.4,1299,35,Uttar Pradesh
8532,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),12:30,04h 20m,16:50,3.4,1240,13,Uttar Pradesh
8533,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),23:55,05h 20m,05:15,4.9,1699,6,Uttar Pradesh
8534,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05h 00m,01:30,4.9,1299,37,Uttar Pradesh
8535,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS YADAV SMART BUS,A/C Seater / Sleeper (2+2),22:10,03h 15m,01:25,4.7,1424,40,Uttar Pradesh
8536,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),15:15,04h 10m,19:25,4.5,1690,11,Uttar Pradesh
8537,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Rajshree Travels,Bharat Benz A/C Sleeper (2+1),01:00,05h 50m,06:50,4.4,1139,7,Uttar Pradesh
8538,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),19:45,04h 00m,23:45,4.4,1548,32,Uttar Pradesh
8539,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),23:30,05h 15m,04:45,3.5,1090,14,Uttar Pradesh
8540,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04h 30m,04:00,3.9,1499,23,Uttar Pradesh
8541,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04h 35m,04:30,3.9,1299,28,Uttar Pradesh
8542,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),19:00,04h 59m,23:59,3.7,1424,35,Uttar Pradesh
8543,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),23:50,04h 20m,04:10,4.6,1519,31,Uttar Pradesh
8544,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:25,03h 15m,01:40,4.6,1378,29,Uttar Pradesh
8545,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Goyal Travels,A/C Seater / Sleeper (2+1),19:00,04h 55m,23:55,2.9,2100,19,Uttar Pradesh
8546,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:55,04h 30m,04:25,4.0,1559,29,Uttar Pradesh
8547,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:20,03h 40m,03:00,3.6,1400,28,Uttar Pradesh
8548,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,PTC-SKYBUS,Bharat Benz A/C Seater /Sleeper (2+1),02:30,04h 45m,07:15,3.9,999,1,Uttar Pradesh
8549,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:59,05h 16m,05:15,3.2,1329,4,Uttar Pradesh
8550,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04h 20m,02:50,4.1,1299,32,Uttar Pradesh
8551,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.ltd,A/C Seater/Sleeper (2+1),23:45,04h 15m,04:00,3.6,1648,32,Uttar Pradesh
8552,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40,04h 20m,03:00,3.4,1299,37,Uttar Pradesh
8553,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHREE SHAKTI TRAVELS AND CARGO,Bharat Benz A/C Seater /Sleeper (2+1),01:40,04h 45m,06:25,3.8,1100,2,Uttar Pradesh
8554,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),04:00,04h 50m,08:50,3.7,1200,5,Uttar Pradesh
8555,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),20:15,04h 45m,01:00,3.0,1329,32,Uttar Pradesh
8556,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Fouji travels,A/C Seater / Sleeper (2+1),22:35,04h 25m,03:00,2.8,1199,29,Uttar Pradesh
8557,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater/Sleeper (2+1),21:05,05h 40m,02:45,1.7,1200,19,Uttar Pradesh
8558,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sanjay Travels,AC Sleeper (2+1),20:30,05h 00m,01:30,1.4,1500,28,Uttar Pradesh
8559,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,OurBus India Limited,VE A/C Sleeper (2+1),23:30,05h 00m,04:30,4.4,1076,29,Uttar Pradesh
